#Factors     RMSE                    MAE
5	0.921054430731856	0.7276799351051431
6	0.9208890317628455	0.7274626719963752
7	0.9208870421543842	0.7275392068563215
8	0.9213644621154286	0.7278965132362223
9	0.9208666267703857	0.7275139317775654
10	0.9201111776456024	0.7269030420597229 ***
11	0.9205978624490095	0.727300737763004
12	0.9209702992430115	0.7276337914072017
13	0.9206935639687901	0.727340143186229
14	0.9207304799858461	0.727438374745595
15	0.9208728824591506	0.7275020525394659
16	0.9207296513773902	0.727428080365217
17	0.9205168451595235	0.7272292464484525
18	0.9205900982454656	0.7273032352573309
19	0.9205646991893468	0.727305973901702
20	0.920549683806885	0.7272559823190192
21	0.9204948562658632	0.7271985857491423
22	0.9203798330299755	0.7271187739504866
23	0.9209057761952859	0.7275459955617296
24	0.9206678217337098	0.7273687485720084
25	0.9205288586745777	0.7272340040333928
26	0.9205799303875789	0.7272724857223366
27	0.9205649085866264	0.7272734315017483
28	0.9202880244062918	0.727038858600088
29	0.9206420922918184	0.7273626889076389
30	0.9204785823968255	0.7271749481916452
31	0.9203297154463547	0.7271153185051062
32	0.9203354648422403	0.7270990525313913
33	0.9204317773424451	0.7271449947822602
34	0.9207653270969981	0.7274476541694093
35	0.920302728909715	0.7270520910237551
36	0.9202297787281924	0.7269978920157898
37	0.9203665423184333	0.7270858710036364
38	0.9203731438136608	0.7271231811696728
39	0.9203821236846972	0.7271365698954891
40	0.920286428667809	0.7270531427364183
41	0.9204934226351925	0.7272139483599165
42	0.9203581958660934	0.7271115725961504
43	0.9201233716336349	0.7269179579992884
44	0.9205396562678846	0.7272561185599791
45	0.9204918506562765	0.7272185942298313
46	0.9203701708255903	0.7270963624628781
47	0.9203409041660935	0.7271086794082506
48	0.920485628284396	0.7271975981637349
49	0.920333634307681	0.7270900491955044
